運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,edge_id_origin,edge_id_destination,rou_id
20211003,199304,2,2,20211003073326,3,139.6666904,35.8170775,20211003073530,3,139.6580811,35.8169074,4398319784N,4398319784N,20211003_199304_2
20211003,199311,1,1,20211003103622,2,139.6895677,35.8353756,20211003104655,2,139.7052962,35.8393653,1174867602N,cluster_1174866863_1174868819_1874408971_1874408973N,20211003_199311_1
20211003,199311,2,1,20211003124414,2,139.7130058,35.8329662,20211003131449,2,139.6876181,35.8308661,1408590699N,1408471401N,20211003_199311_2
20211003,199314,5,4,20211003201702,0,139.6400812,36.0826934,20211003205525,1,139.7084085,35.7502182,370268754N,5432829255N,20211003_199314_5
20211003,199357,1,1,20211003211056,2,139.8213377,35.7765281,20211003211145,2,139.8190879,35.776728,1347548388N,1347548388N,20211003_199357_1
20211003,199357,2,1,20211003212315,2,139.8181379,35.776738,20211003212338,2,139.8203678,35.7766281,1496315575N,1347548388N,20211003_199357_2
20211003,199361,1,2,20211004002200,3,139.6262,35.98909,20211004011845,3,139.79425,35.75088,1348892603N,5632591008N,20211003_199361_1
20211003,199365,5,1,20211004014643,0,139.63998,36.08297,20211004021554,1,139.78516,35.76042,370268754N,5432829255N,20211003_199365_5
20211003,199386,1,2,20211003153644,3,139.77358,35.83925,20211003154023,3,139.74965,35.8456,9657757234N,2653850308N,20211003_199386_1
20211003,199386,2,2,20211003154026,3,139.75395,35.84895,20211003154221,3,139.75405,35.85315,4765852440N,cluster_2352938606_2352938760N,20211003_199386_2
20211003,199386,3,2,20211003155127,3,139.71402,35.84988,20211003155615,3,139.7026,35.84641,9607801419N,1996476060N,20211003_199386_3
20211003,199386,4,2,20211003155724,3,139.69597,35.84589,20211003160911,3,139.66438,35.82837,2512400576N,4398324277N,20211003_199386_4
20211003,199386,5,2,20211003182827,3,139.68655,35.94046,20211003183611,3,139.72799,35.95607,271728932N,271917679N,20211003_199386_5
20211003,199386,6,2,20211003194830,3,139.70498,35.94292,20211003201403,3,139.77184,35.84285,6109101190N,cluster_1182815086_1182816144N,20211003_199386_6
20211003,199395,92,2,20211003234810,3,139.820899,35.7510113,20211004000115,3,139.9062478,35.8819932,1347548388N,11770369829N,20211003_199395_92
20211003,199396,9,3,20211003214743,3,139.64051,36.08157,20211003225705,3,139.82096,35.75063,cluster_1348990553_5611601802_5611602524N,1347548388N,20211003_199396_9
20211003,199422,1,3,20211003232424,3,139.86285,35.84488,20211003234100,3,139.91665,35.78167,cluster_2287858618_2287858630_3772939196N,1295607139N,20211003_199422_1
20211003,199428,1,1,20211003111033,2,139.6907084,36.0552672,20211003114406,2,139.6994321,35.960631,cluster_4788176867_5611602550_7081581489N,1343317990N,20211003_199428_1
20211003,199428,2,1,20211003115730,2,139.6889538,35.9434628,20211003121045,2,139.7279927,35.8822705,3328446438N,1226695441N,20211003_199428_2
20211003,199428,3,1,20211003181548,2,139.7311726,35.8783311,20211003184734,2,139.6913995,36.0208415,1185397603N,cluster_4788176867_5611602550_7081581489N,20211003_199428_3
20211003,199428,4,1,20211003190438,2,139.6894991,36.0374295,20211003190454,2,139.6913589,36.0384993,cluster_4788176867_5611602550_7081581489N,cluster_4788176867_5611602550_7081581489N,20211003_199428_4
20211003,199446,1,2,20211003080232,3,139.8290347,35.8652954,20211003080847,3,139.8295351,35.8434685,504161835N,1417070210N,20211003_199446_1
20211003,199446,2,2,20211003085050,3,139.8314752,35.8331402,20211003085157,3,139.8314752,35.8320804,cluster_1417069516_1417069519N,360704619N,20211003_199446_2
20211003,199446,3,2,20211003091825,3,139.8314752,35.8321104,20211003091832,3,139.8316452,35.8322203,360704619N,360704619N,20211003_199446_3
20211003,199446,4,2,20211003091953,3,139.8306151,35.8381094,20211003091953,3,139.8306151,35.8381094,1417069858N,1417069858N,20211003_199446_4
20211003,199446,5,2,20211003103403,3,139.8292251,35.8441384,20211003103918,3,139.8235853,35.8499675,360704701N,J65N,20211003_199446_5
20211003,199446,6,2,20211003104810,3,139.7682303,35.8488858,20211003112144,3,139.7568319,36.083216,2352927498N,1691900413N,20211003_199446_6
20211003,199446,8,2,20211003133529,3,139.7689707,36.0822665,20211003143915,3,139.8293651,35.8434985,717406787N,360704701N,20211003_199446_8
20211003,199446,9,2,20211003154417,3,139.8295351,35.8427786,20211003160221,3,139.8960828,35.7671989,1417070210N,311301162N,20211003_199446_9
20211003,199446,12,2,20211003175812,3,139.8936128,35.7700585,20211003180621,3,139.8657528,35.8303607,6403175419N,1520938446N,20211003_199446_12
20211003,199446,13,2,20211003180654,3,139.861613,35.8336103,20211003181737,3,139.8298346,35.8654054,944754173N,504161835N,20211003_199446_13
20211003,199452,1,2,20211003110522,2,139.9883342,35.7777498,20211003110953,2,139.9916744,35.7693603,1295607139N,1295607139N,20211003_199452_1
20211003,199471,1,3,20211003005830,3,139.8208,35.75058,20211003011517,3,139.73683,35.85025,1347548388N,2353077593N,20211003_199471_1
20211003,199471,2,3,20211003233153,3,139.74968,35.85244,20211003234225,3,139.80618,35.83407,9890815041N,6298718085N,20211003_199471_2
20211003,199493,1,1,20211003170109,2,139.7924745,35.9237063,20211003171146,2,139.8230719,35.9325351,5311000346N,1349133202N,20211003_199493_1
20211003,199493,2,1,20211003181107,2,139.8247717,35.933165,20211003182020,2,139.7924845,35.9236263,4665086869N,5311000346N,20211003_199493_2
20211003,199497,3,1,20211003213250,2,139.7236948,36.0816452,20211003221759,1,139.8210189,35.7513812,3820088353N,7902559675N,20211003_199497_3
20211003,199508,14,1,20211003161533,0,139.6404612,36.0816335,20211003164647,1,139.7366862,35.7503588,370268754N,5432829255N,20211003_199508_14
20211003,199512,2,2,20211003235502,3,139.76902,36.08204,20211004004329,3,139.80029,35.7516,717406787N,cluster_10048722935_10048723698_713285676N,20211003_199512_2
20211003,199547,1,3,20211003034201,3,139.73759,35.85184,20211003034812,3,139.77145,35.84353,cluster_1354261529_2353077600N,cluster_1182815086_1182816144N,20211003_199547_1
20211003,199547,2,3,20211003042654,3,139.77115,35.84368,20211003043449,3,139.73789,35.86096,2659956773N,2653850335N,20211003_199547_2
20211003,199547,3,3,20211003045049,3,139.72628,35.86442,20211003050919,3,139.62631,35.80845,2664381267N,1739955909N,20211003_199547_3
20211003,199547,6,3,20211003071710,3,139.62601,35.8086,20211003073056,3,139.72494,35.85195,1739955909N,1354805126N,20211003_199547_6
20211003,199547,7,3,20211003101350,3,139.72834,35.86198,20211003102858,3,139.77741,35.8399,1187343951N,cluster_2658423680_9662293048N,20211003_199547_7
20211003,199547,8,3,20211003112715,3,139.77128,35.84358,20211003121023,3,139.62583,35.9594,2659956773N,4057411508N,20211003_199547_8
20211003,199547,10,3,20211003175217,3,139.62504,35.80747,20211003180220,3,139.72479,35.85188,1165290867N,1354805126N,20211003_199547_10
20211003,199553,1,3,20211003081822,3,139.9988,35.8448,20211003083657,3,139.90386,35.9288,3727899440N,cluster_1347488733_2892705818_9432826257N,20211003_199553_1
20211003,199553,2,3,20211003114343,3,139.90401,35.92879,20211003115016,3,139.92228,35.89717,cluster_1347488713_9420270500N,cluster_278881207_7039965318N,20211003_199553_2
20211003,199553,3,3,20211003115057,3,139.91492,35.89054,20211003121313,3,139.65775,35.82881,cluster_350010695_4680063898N,4398324277N,20211003_199553_3
20211003,199553,4,3,20211003142512,3,139.65778,35.8285,20211003145018,3,139.91534,35.89085,4398324917N,cluster_350010695_4680063898N,20211003_199553_4
20211003,199553,5,3,20211003145054,3,139.92235,35.89685,20211003145923,3,139.90442,35.92863,cluster_278881207_7039965318N,cluster_1347488713_9420270500N,20211003_199553_5
20211003,199553,6,3,20211003155910,3,139.90214,35.92971,20211003162405,3,139.99777,35.84604,cluster_2892705827_2892705828_9432826252_9432826254_#4moreN,9958550434N,20211003_199553_6
20211003,199582,1,1,20211003080746,2,139.7462,35.86467,20211003082522,1,139.82101,35.75142,1184348395N,7902559675N,20211003_199582_1
20211003,199582,2,1,20211003214551,1,139.82089,35.75045,20211003220444,3,139.73499,35.86015,7902559674N,2144957322N,20211003_199582_2
20211003,199582,3,1,20211003230444,3,139.73509,35.86015,20211003230906,2,139.74623,35.86523,2144957322N,1184348030N,20211003_199582_3
20211003,199589,4,2,20211003112629,3,139.70844,35.75082,20211003113215,3,139.66989,35.76943,9349903034N,2622527330N,20211003_199589_4
20211003,199589,5,2,20211003113248,3,139.66675,35.76551,20211003113841,3,139.63953,35.75107,2622527330N,2622527330N,20211003_199589_5
20211003,199591,4,3,20211003150807,3,139.6255933,36.063106,20211003151353,3,139.6297033,36.0495783,2822042734N,2822042734N,20211003_199591_4
20211003,199591,5,3,20211003154315,3,139.7850032,35.9934767,20211003160648,3,139.8482808,35.9115997,4724531451N,1349135774N,20211003_199591_5
20211003,199591,6,3,20211003163640,3,139.8490007,35.9123195,20211003174452,3,139.6411514,36.0747645,1349135774N,cluster_1348990553_5611601802_5611602524N,20211003_199591_6
20211003,199591,7,3,20211003182047,3,139.6327024,36.0695751,20211003183228,3,139.625546,36.0208615,cluster_1348990553_5611601802_5611602524N,1348990330N,20211003_199591_7
20211003,199596,1,1,20211003043323,3,139.68057,35.78511,20211003043936,3,139.63337,35.79271,2622527330N,1165290867N,20211003_199596_1
20211003,199596,2,1,20211003055823,3,139.62519,35.78661,20211003060156,3,139.64512,35.79582,1165290867N,1165290867N,20211003_199596_2
20211003,199596,3,1,20211003060204,3,139.64587,35.79769,20211003060745,3,139.67338,35.80502,1165290867N,1165290867N,20211003_199596_3
20211003,199614,3,3,20211003121504,3,139.62639,36.07945,20211003125005,3,139.75084,36.06116,cluster_1348990553_5611601802_5611602524N,1691900413N,20211003_199614_3
20211003,199614,4,3,20211003130515,3,139.75083,36.06114,20211003130559,3,139.75078,36.06108,1691900413N,1691900413N,20211003_199614_4
20211003,199614,5,3,20211003133016,3,139.75076,36.0611,20211003143314,3,139.81125,35.87818,1691900413N,1377378373N,20211003_199614_5
20211003,199614,6,3,20211003155030,3,139.81153,35.87742,20211003155139,3,139.81158,35.87756,1377378373N,1377378373N,20211003_199614_6
20211003,199614,7,3,20211003163327,3,139.81153,35.87757,20211003172241,3,139.76903,36.0818,1377378373N,717406787N,20211003_199614_7
20211003,199614,10,3,20211003185145,3,139.76853,36.08317,20211003195529,3,139.85976,35.83629,717406787N,530882841N,20211003_199614_10
20211003,199614,11,3,20211003205048,3,139.86114,35.83096,20211003214048,3,139.62549,35.84795,2916233434N,2550123401N,20211003_199614_11
20211003,199644,1,1,20211003093043,3,139.77937,35.85505,20211003094522,3,139.73602,35.88782,1182813434N,1864765232N,20211003_199644_1
20211003,199644,2,1,20211003113440,3,139.73709,35.88702,20211003120031,3,139.78591,35.85291,5103532971N,1971995057N,20211003_199644_2
20211003,199648,26,2,20211003221616,3,139.62596,35.80852,20211003222712,3,139.70867,35.75143,1739955909N,9349903034N,20211003_199648_26
20211003,199664,9,3,20211003051210,3,139.625804,35.8083279,20211003052948,3,139.7649316,35.8020337,1165290867N,10108632694N,20211003_199664_9
20211003,199664,10,3,20211003054810,3,139.7672314,35.8020337,20211003055718,3,139.7877903,35.7824167,cluster_10106342112_721061784N,cluster_1177264546_5553630628N,20211003_199664_10
20211003,199664,11,3,20211003064051,3,139.7883702,35.7823067,20211003070831,3,139.626024,35.8082979,cluster_1177264546_5553630628N,1165290867N,20211003_199664_11
20211003,199671,1,2,20211003043543,3,139.73006,35.89329,20211003045330,3,139.74023,35.75241,J122N,9309552105N,20211003_199671_1
20211003,199671,6,2,20211003065136,3,139.74088,35.75221,20211003071519,3,139.75242,35.88841,9309552105N,1377284313N,20211003_199671_6
20211003,199678,2,1,20211003171747,0,139.99957,35.98018,20211003180458,0,139.91869,35.75158,350010536N,2474789360N,20211003_199678_2
20211003,199682,1,3,20211003033023,3,139.89546,35.81713,20211003040601,3,139.62604,35.8084,cluster_278079268_5880860958_7930232274N,1165290867N,20211003_199682_1
20211003,199682,5,3,20211003064635,3,139.62595,36.04802,20211003072045,3,139.69152,35.87196,2822042734N,cluster_11881869212_1389173467N,20211003_199682_5
20211003,199682,6,3,20211003074931,3,139.69073,35.87199,20211003084439,3,139.9027,35.79701,cluster_11881869212_1389173467N,926012696N,20211003_199682_6
20211003,199682,7,3,20211003094950,3,139.9021,35.79612,20211003104903,3,139.73571,35.81463,8266743836N,2145266413N,20211003_199682_7
20211003,199682,8,3,20211003111457,3,139.72507,35.80978,20211003112027,3,139.72705,35.80036,1186078935N,4244095334N,20211003_199682_8
20211003,199682,9,3,20211003114213,3,139.7259,35.80588,20211003121003,3,139.64408,35.79212,1168289674N,1165290867N,20211003_199682_9
20211003,199682,10,3,20211003132504,3,139.64476,35.79172,20211003141328,3,139.90332,35.8018,1165290867N,cluster_332819604_4370607872N,20211003_199682_10
20211003,199682,11,3,20211003160013,3,139.90865,35.80586,20211003160550,3,139.90114,35.81509,258966683N,757589852N,20211003_199682_11
20211003,199682,12,3,20211003162139,3,139.89558,35.82226,20211003162139,3,139.89558,35.82226,cluster_390128390_5880860973_7930246990N,cluster_390128390_5880860973_7930246990N,20211003_199682_12
20211003,199708,1,3,20211003204333,3,139.99842,35.98004,20211003205202,3,139.92236,35.89742,1346863685N,cluster_278881207_7039965318N,20211003_199708_1
20211003,199708,2,3,20211003205244,3,139.91491,35.89073,20211003210734,3,139.82102,35.75012,cluster_350010695_4680063898N,1347548388N,20211003_199708_2
20211003,199710,1,1,20211003082235,2,139.6262094,35.9598371,20211003084922,2,139.7472663,35.9890163,4057411508N,cluster_271730914_271917744N,20211003_199710_1
20211003,199710,2,1,20211003193610,2,139.7474063,35.9890963,20211003200005,2,139.6263294,35.9597871,cluster_271730914_271917744N,4057411508N,20211003_199710_2
20211003,199720,1,3,20211003004628,3,139.67331,35.79071,20211003010309,3,139.7119,35.7503,2622527330N,9349903034N,20211003_199720_1
20211003,199720,3,3,20211003050812,3,139.70831,35.75059,20211003052051,3,139.62724,35.84235,9349903034N,2550123401N,20211003_199720_3
20211003,199720,4,3,20211003192325,3,139.6275,35.84258,20211003193842,3,139.6631,35.78842,2550123400N,2622527330N,20211003_199720_4
20211003,199720,5,3,20211003203026,3,139.67326,35.79331,20211003204644,3,139.72029,35.77613,2622527330N,9349903034N,20211003_199720_5
20211003,199720,7,3,20211003205938,3,139.72189,35.77655,20211003205938,3,139.72189,35.77655,1876870777N,305964404N,20211003_199720_7
20211003,199720,9,3,20211003211046,3,139.7217,35.77696,20211003211046,3,139.7217,35.77696,1876870777N,305964404N,20211003_199720_9
20211003,199720,11,3,20211003212953,3,139.72112,35.77741,20211003212953,3,139.72112,35.77741,9349903034N,9349903034N,20211003_199720_11
20211003,199720,14,3,20211003231020,3,139.71574,35.77949,20211003232122,3,139.67208,35.79361,9349903034N,2622527330N,20211003_199720_14
20211003,199752,1,1,20211003122643,2,139.62566,36.0479,20211003123336,0,139.67124,35.96451,2822042734N,529143487N,20211003_199752_1
20211003,199777,2,2,20211003221518,3,139.6714,36.08215,20211003222609,3,139.64505,36.0606,cluster_4788176867_5611602550_7081581489N,cluster_1348990553_5611601802_5611602524N,20211003_199777_2
20211003,199781,3,3,20211003014053,3,139.91335,35.75756,20211003014106,3,139.91065,35.75808,cluster_4360275645_9679906887N,cluster_4360275645_9679906887N,20211003_199781_3
20211003,199781,4,3,20211003014132,3,139.90491,35.75989,20211003014149,3,139.90104,35.76162,cluster_5795937101_926328335N,311301162N,20211003_199781_4
20211003,199781,5,3,20211003014217,3,139.89715,35.76536,20211003021713,3,139.69171,35.93631,6403175419N,cluster_1343280717_4771458437N,20211003_199781_5
20211003,199781,6,3,20211003033240,3,139.68718,35.93837,20211003034725,3,139.62647,36.04813,8285996377N,2822042734N,20211003_199781_6
20211003,199781,15,3,20211003091933,3,139.63997,36.08302,20211003094226,3,139.7109,35.91159,cluster_1348990553_5611601802_5611602524N,2024227861N,20211003_199781_15
20211003,199781,16,3,20211003102420,3,139.71068,35.9116,20211003105259,3,139.90518,35.75991,614599219N,cluster_5795937101_926328335N,20211003_199781_16
20211003,199781,17,3,20211003105333,3,139.91183,35.75798,20211003105358,3,139.91672,35.75587,cluster_4360275645_9679906887N,503867056N,20211003_199781_17
20211003,199781,18,3,20211003105428,3,139.91946,35.75043,20211003105428,3,139.91946,35.75043,11715972345N,11715972345N,20211003_199781_18
20211003,199783,1,2,20211003003643,3,139.63799,35.75016,20211003005637,3,139.62526,35.77967,2622527330N,2622527330N,20211003_199783_1
20211003,199783,3,2,20211003082655,3,139.63116,35.78919,20211003091002,3,139.82125,35.75043,1165290867N,1347548388N,20211003_199783_3
20211003,199783,16,2,20211003181627,3,139.8211,35.75038,20211003191415,3,139.63532,35.7761,1347548388N,2622527330N,20211003_199783_16
20211003,199783,17,2,20211003204801,3,139.62528,35.75755,20211003212423,3,139.69555,35.77561,2622527330N,cluster_1415588159_9369282555N,20211003_199783_17
20211003,199783,18,2,20211003214229,3,139.69893,35.77851,20211003214617,3,139.70947,35.76778,cluster_1415588095_9369282554N,9349903034N,20211003_199783_18
20211003,199783,19,2,20211003230850,3,139.71037,35.76985,20211003231431,3,139.69537,35.77576,9349903034N,cluster_1415588159_9369282555N,20211003_199783_19
20211003,199783,20,2,20211003234008,3,139.66667,35.76527,20211003234008,3,139.66667,35.76527,2622527330N,2622527330N,20211003_199783_20
20211003,199783,21,2,20211003235238,3,139.65946,35.76537,20211003235903,3,139.6254,35.77951,2622527330N,2622527330N,20211003_199783_21
