id,departLane,arrivalLane,vType,step1_duration,step1_routeLength,step1_waitingTime,step1_stopTime,step1_timeLoss,step4_duration,step4_routeLength,step4_waitingTime,step4_stopTime,step4_timeLoss,depart_lon,depart_lat,arrival_lon,arrival_lat
t_20211003_197994_1,-277743732#1_1,120273844#1_1,truck,60.0,575.57,0.0,0.0,16.62,61.0,575.09,0.0,0.0,16.22,,,139.697652,36.007235
t_20211003_161375_2,-101187781#3_1,-100827870#1_1,DEFAULT_VEHTYPE,178.0,1279.97,34.0,0.0,61.72,164.0,1279.97,37.0,0.0,71.2,139.696799,35.814296,139.696969,35.80417
t_20211107_4141210_1,101187652_1,288132112#1_0,DEFAULT_VEHTYPE,420.0,3216.86,146.0,0.0,197.16,418.0,3216.86,153.0,0.0,203.68,139.731037,35.796059,139.738015,35.822946
t_20211121_4493160_4,223489476#2_1,-128008526#2_1,DEFAULT_VEHTYPE,144.0,1386.88,4.0,0.0,31.52,144.0,1386.88,19.0,0.0,53.31,139.716122,35.79429,139.705878,35.797526
t_20211031_937097_1,-101641329#0_1,243877276#1_1,truck,216.0,1541.73,50.0,0.0,106.26,216.0,1541.73,50.0,0.0,104.86,139.695188,35.853788,139.693832,35.845174
t_20211107_128987_13,-277743732#1_1,120273844#1_1,truck,60.0,575.57,0.0,0.0,16.87,60.0,575.09,0.0,0.0,17.47,,,139.697652,36.007235
t_20211107_261631_1,-119615129#2_1,119615131#0_1,truck,261.0,2000.94,58.0,0.0,121.5,260.0,2000.94,54.0,0.0,117.86,,,139.694109,35.960774
t_20211107_477350_1,1187850210_1,119316977#1_1,DEFAULT_VEHTYPE,67.0,642.1,0.0,0.0,10.86,66.0,642.1,0.0,0.0,10.87,,,139.792379,36.006823
t_20211010_884643_61,223489476#1_1,-100827870#1_1,truck,408.0,3216.85,106.0,0.0,202.67,407.0,3216.85,105.0,0.0,199.53,139.719602,35.793266,139.696969,35.80417
t_20211003_1042364_1,564369142#10_1,-564369142#10_1,DEFAULT_VEHTYPE,189.0,1549.92,27.0,0.0,60.01,185.0,1549.92,43.0,0.0,83.38,139.911426,35.94648,139.911426,35.94648
t_20211121_4419257_1,799361047#8_1,120046111#2_1,DEFAULT_VEHTYPE,131.0,1609.9,26.0,0.0,45.68,223.0,1609.9,90.0,0.0,125.95,139.866723,35.951476,139.864907,35.939695
t_20211114_1204863_3,223489476#2_1,-102695201#1_1,DEFAULT_VEHTYPE,105.0,1157.98,0.0,0.0,22.0,104.0,1157.98,0.0,0.0,20.38,139.716122,35.79429,139.708551,35.796489
t_20211017_463743_2,-277743732#1_1,120273844#1_1,DEFAULT_VEHTYPE,57.0,577.67,0.0,0.0,15.45,60.0,577.19,0.0,0.0,13.86,,,139.697652,36.007235
t_20211010_1114479_4,-120273844#1_1,-120273887#1_1,truck,57.0,574.73,0.0,0.0,13.96,65.0,576.36,2.0,0.0,21.9,139.697652,36.007235,,
t_20211010_897303_1,426156937#0_1,120955715_1,DEFAULT_VEHTYPE,286.0,3204.51,42.0,0.0,86.02,296.0,3204.51,38.0,0.0,86.9,139.91074,35.988906,139.908149,36.008692
t_20211128_4286542_1,128008502#1_1,102695241#0_1,DEFAULT_VEHTYPE,152.0,1083.25,35.0,0.0,75.55,129.0,1083.25,40.0,0.0,54.16,139.707402,35.796888,139.698212,35.801073
t_20211121_4946996_1,622670657#3_1,672860114#0_1,DEFAULT_VEHTYPE,125.0,909.11,32.0,0.0,48.46,122.0,909.11,31.0,0.0,49.95,139.905878,35.814374,139.90232,35.809801
t_20211114_3805189_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,130.0,632.69,52.0,0.0,79.88,130.0,632.69,54.0,0.0,79.74,139.693765,35.845376,139.693832,35.845174
t_20211010_1034554_1,651472811#15_1,-119617353#0_1,DEFAULT_VEHTYPE,267.0,3057.68,70.0,0.0,111.2,278.0,3057.68,54.0,0.0,92.7,139.724477,35.963111,139.698421,35.947414
t_20211017_2149923_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,129.0,632.69,50.0,0.0,81.49,125.0,632.69,46.0,0.0,77.46,139.693765,35.845376,139.693832,35.845174
t_20211024_1459719_3,491244288_0,-210352172#44_1,DEFAULT_VEHTYPE,423.0,3122.59,123.0,0.0,200.77,419.0,3122.59,136.0,0.0,206.9,139.756695,35.791589,139.788359,35.795707
t_20211128_791797_1,846888239#0_0,43992701#2_1,DEFAULT_VEHTYPE,326.0,4776.53,39.0,0.0,77.06,315.0,4776.53,43.0,0.0,78.51,139.826026,35.783091,139.827324,35.787478
t_20211031_604725_7,223489476#2_1,102695241#0_1,DEFAULT_VEHTYPE,244.0,2043.16,39.0,0.0,75.42,248.0,2155.29,50.0,0.0,107.39,139.716122,35.79429,139.698212,35.801073
t_20211010_826269_1,846888239#0_0,43992701#2_0,DEFAULT_VEHTYPE,342.0,4776.53,43.0,0.0,76.58,258.0,4776.53,0.0,0.0,45.83,139.826026,35.783091,139.827324,35.787478
t_20211114_225595_4,223489476#1_1,102695241#0_1,DEFAULT_VEHTYPE,265.0,2387.99,36.0,0.0,81.95,270.0,2500.12,47.0,0.0,118.65,139.719602,35.793266,139.698212,35.801073
t_20211031_356779_1,-1302710118#0_1,-133720496#12_1,truck,156.0,1246.86,52.0,0.0,75.54,154.0,1246.86,56.0,0.0,79.07,139.892346,35.897459,139.892755,35.907092
t_20211003_1926664_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,130.0,632.69,44.0,0.0,75.35,124.0,632.69,43.0,0.0,78.12,139.693765,35.845376,139.693832,35.845174
t_20211003_3098967_4,-120955758#9_1,-120956297_1,DEFAULT_VEHTYPE,160.0,1320.2,42.0,0.0,59.96,98.0,1320.2,0.0,0.0,14.3,139.89389,36.009312,139.906718,36.009461
t_20211017_1017675_1,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,121.0,632.69,49.0,0.0,80.23,125.0,632.69,43.0,0.0,79.03,139.693765,35.845376,139.693832,35.845174
t_20211017_373389_1,223489476#1_1,-100827870#1_1,truck,386.0,3216.85,81.0,0.0,171.31,384.0,3216.85,88.0,0.0,185.96,139.719602,35.793266,139.696969,35.80417
t_20211114_3014255_1,846888239#0_0,890891591#0_1,DEFAULT_VEHTYPE,360.0,4630.38,65.0,0.0,125.69,356.0,4630.38,81.0,0.0,135.47,139.826026,35.783091,139.834723,35.821399
t_20211017_514954_1,30065931#8_1,-475445327#1_1,DEFAULT_VEHTYPE,106.0,1147.25,0.0,0.0,14.99,91.0,1147.25,0.0,0.0,14.56,139.863447,35.94211,,
t_20211031_4026676_1,603969984#2_1,-120112431#8_1,truck,290.0,2067.86,97.0,0.0,149.83,290.0,2067.86,90.0,0.0,143.42,139.836228,35.806391,,
t_20211114_614538_27,359839964_0,651370142#1_0,DEFAULT_VEHTYPE,140.0,1108.99,36.0,0.0,65.28,139.0,1108.99,34.0,0.0,68.79,139.816613,35.990183,139.816557,35.99025
t_20211010_1568125_1,846888239#0_0,43992701#2_1,DEFAULT_VEHTYPE,231.0,4776.53,0.0,0.0,41.08,311.0,4776.53,18.0,0.0,54.88,139.826026,35.783091,139.827324,35.787478
t_20211010_3321563_14,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,105.0,994.35,0.0,0.0,25.18,113.0,994.35,0.0,0.0,16.09,139.719602,35.793266,139.719602,35.793266
t_20211024_711755_1,120956713#0_1,120955715_1,DEFAULT_VEHTYPE,81.0,831.73,0.0,0.0,10.77,95.0,831.73,0.0,0.0,11.63,139.906718,36.009461,139.908149,36.008692
t_20211031_4821170_1,-33050698#11_1,1091810134#1_1,DEFAULT_VEHTYPE,77.0,881.03,0.0,0.0,15.19,78.0,881.03,0.0,0.0,15.47,139.913929,35.85198,139.914003,35.856489
t_20211024_166261_1,120273887#1_1,798745729#4_1,DEFAULT_VEHTYPE,173.0,789.48,88.0,0.0,114.18,180.0,782.7,65.0,0.0,126.88,,,139.698405,36.007575
t_20211128_3394638_1,120956297_1,-120956297_1,DEFAULT_VEHTYPE,153.0,849.38,51.0,0.0,79.5,145.0,849.38,55.0,0.0,85.33,139.906718,36.009461,139.906718,36.009461
t_20211017_164904_1,378600191#0_1,58473437#28_1,DEFAULT_VEHTYPE,399.0,3302.26,85.0,0.0,151.69,377.0,3302.26,134.0,0.0,198.17,139.741346,36.008226,139.720133,36.007946
t_20211114_4166255_1,-837494255#10_1,-651473924#3_1,DEFAULT_VEHTYPE,296.0,3553.99,19.0,0.0,71.41,294.0,3553.99,23.0,0.0,78.86,139.759511,35.947403,139.733548,35.961585
t_20211024_350091_1,120273887#1_1,798745729#4_1,DEFAULT_VEHTYPE,171.0,789.48,86.0,0.0,115.11,245.0,770.06,101.0,0.0,165.17,,,139.698405,36.007575
t_20211121_1725058_1,120956847#1_1,-120956847#1_1,DEFAULT_VEHTYPE,78.0,652.04,0.0,0.0,13.2,63.0,652.04,0.0,0.0,14.17,139.881242,36.009329,139.881242,36.009329
t_20211128_705078_1,-277743732#1_1,120273844#1_1,DEFAULT_VEHTYPE,60.0,577.67,0.0,0.0,10.12,62.0,577.67,0.0,0.0,9.56,,,139.697652,36.007235
t_20211121_3142486_3,378600191#0_1,58473437#28_1,DEFAULT_VEHTYPE,395.0,3302.26,84.0,0.0,207.3,375.0,3302.26,101.0,0.0,167.44,139.741346,36.008226,139.720133,36.007946
t_20211128_788519_6,248174349_0,243877276#1_1,DEFAULT_VEHTYPE,126.0,632.69,42.0,0.0,73.73,130.0,632.69,40.0,0.0,80.63,139.693765,35.845376,139.693832,35.845174
t_20211121_1851153_1,-802330451#19_1,-312592560#6_0,DEFAULT_VEHTYPE,161.0,1638.6,22.0,0.0,45.36,157.0,1638.6,22.0,0.0,47.66,139.760772,35.895318,139.744544,35.891584
t_20211017_1198542_1,763210011#2_0,-633218712_1,DEFAULT_VEHTYPE,134.0,1471.86,0.0,0.0,16.02,119.0,1471.86,0.0,0.0,15.76,139.733853,35.854174,139.73379,35.850991
t_20211107_3056771_1,1169288440_1,798745729#4_1,DEFAULT_VEHTYPE,283.0,1884.74,92.0,0.0,140.53,288.0,1884.74,103.0,0.0,156.28,139.693753,35.994726,139.698405,36.007575
t_20211017_4199664_1,165048601#2_1,44351425#7_0,DEFAULT_VEHTYPE,425.0,5502.72,98.0,0.0,149.52,456.0,5502.72,73.0,0.0,130.25,139.78129,35.826053,139.756136,35.790789
t_20211107_268261_1,-732836013#1_1,-80093887_1,DEFAULT_VEHTYPE,388.0,3492.27,110.0,0.0,175.69,387.0,3492.27,116.0,0.0,174.91,139.833667,35.846075,139.86097,35.834141
t_20211017_1396136_4,-120261508_1,798745729#4_1,DEFAULT_VEHTYPE,294.0,2229.42,88.0,0.0,159.94,358.0,2229.42,137.0,0.0,200.28,139.69421,35.990354,139.698405,36.007575
t_20211003_259966_1,-120046222_1,-120045382_1,DEFAULT_VEHTYPE,193.0,1999.18,38.0,0.0,66.42,187.0,1999.18,36.0,0.0,61.53,139.83449,36.008121,139.828937,35.996842
t_20211010_3589306_1,128008502#1_1,102695241#0_1,DEFAULT_VEHTYPE,111.0,1083.25,0.0,0.0,10.98,109.0,1083.25,0.0,0.0,10.31,139.707402,35.796888,139.698212,35.801073
t_20211128_2057102_1,-120162123#1_1,-102695201#0_1,DEFAULT_VEHTYPE,304.0,2679.29,43.0,0.0,91.37,278.0,2679.29,58.0,0.0,98.94,139.732414,35.792314,139.707391,35.79686
t_20211024_1066325_1,1149389052#4_0,672267591_1,DEFAULT_VEHTYPE,302.0,3721.78,28.0,0.0,56.81,300.0,3721.78,42.0,0.0,75.42,,,139.830285,35.848984
t_20211107_277456_1,120273887#1_1,120273844#1_1,truck,60.0,575.09,0.0,0.0,16.3,55.0,575.09,0.0,0.0,15.23,,,139.697652,36.007235
t_20211017_595381_1,-119605145#7_1,-119607721#4_1,DEFAULT_VEHTYPE,119.0,1407.95,0.0,0.0,15.36,109.0,1407.95,1.0,0.0,20.24,139.694712,35.93963,139.694952,35.930509
t_20211024_2108556_30,-120112478#2_1,-56409286#2_1,DEFAULT_VEHTYPE,340.0,2709.88,90.0,0.0,154.87,304.0,2709.88,52.0,0.0,107.82,139.82347,35.793004,139.798006,35.792833
t_20211024_2215603_1,651184348#4_0,-783800520#0_1,truck,199.0,1778.01,36.0,0.0,68.19,200.0,1778.01,35.0,0.0,69.38,139.903541,35.928892,139.911965,35.938245
t_20211128_243922_1,-102422702#0_1,228024299#1_1,DEFAULT_VEHTYPE,113.0,939.35,33.0,0.0,48.96,122.0,939.35,29.0,0.0,47.31,139.794447,35.853544,139.799581,35.848271
t_20211114_479516_1,-49249574#5_1,1091810134#1_1,DEFAULT_VEHTYPE,184.0,1947.88,14.0,0.0,45.68,278.0,1947.88,72.0,0.0,113.33,139.913841,35.843489,139.914003,35.856489
t_20211107_4068354_1,479943852#2_1,479943852#1_1,DEFAULT_VEHTYPE,136.0,1343.1,0.0,0.0,21.37,141.0,1343.1,0.0,0.0,20.37,139.730171,35.898381,139.730171,35.898381
t_20211010_4618848_1,326224748#3_1,119605145#7_1,DEFAULT_VEHTYPE,124.0,1104.79,0.0,0.0,23.38,109.0,1104.79,0.0,0.0,24.33,,,139.694712,35.93963
t_20211031_1256623_1,102299703#5_1,797365203#17_0,truck,447.0,3741.72,129.0,0.0,212.19,448.0,3741.72,122.0,0.0,208.31,,,,
t_20211003_308405_23,-120273844#1_1,-120273887#1_1,truck,60.0,574.73,0.0,0.0,15.19,59.0,574.73,0.0,0.0,14.57,139.697652,36.007235,,
t_20211024_1073362_9,-102695241#0_1,-223489476#2_1,DEFAULT_VEHTYPE,269.0,2042.4,67.0,0.0,119.95,270.0,2042.4,69.0,0.0,129.89,139.698212,35.801073,139.716122,35.79429
t_20211121_2275340_4,-124963628#11_1,124963627#0_1,DEFAULT_VEHTYPE,95.0,929.76,0.0,0.0,13.12,80.0,929.76,0.0,0.0,11.91,139.696028,35.876271,139.696168,35.882686
t_20211024_4432923_4,229626862#0_1,-128194587_1,DEFAULT_VEHTYPE,370.0,2685.06,79.0,0.0,129.34,373.0,2685.06,81.0,0.0,132.82,139.842889,35.793269,139.855104,35.793514
t_20211017_444503_1,225071063#0_1,1144278747#0_1,DEFAULT_VEHTYPE,348.0,2758.61,127.0,0.0,171.72,204.0,2758.61,8.0,0.0,42.81,,,139.723807,35.844793
t_20211017_4265534_1,386247276#5_1,-254125378#17_1,DEFAULT_VEHTYPE,84.0,1186.14,0.0,0.0,19.34,83.0,1186.14,0.0,0.0,19.71,139.739528,35.827853,,
t_20211107_188123_1,378600191#0_1,-58473437#19_1,DEFAULT_VEHTYPE,366.0,3499.27,46.0,0.0,131.5,344.0,3499.27,63.0,0.0,138.49,139.741346,36.008226,,
t_20211031_1615390_1,137065768#1_1,133720488#6_1,DEFAULT_VEHTYPE,259.0,1754.09,78.0,0.0,123.37,260.0,1754.09,74.0,0.0,120.15,139.913605,35.8896,139.913516,35.899096
t_20211010_968960_1,-162056963#6_1,100827914#1_1,truck,219.0,1826.79,47.0,0.0,93.85,218.0,1826.79,46.0,0.0,97.79,139.696625,35.816038,139.697503,35.805767
t_20211114_4287021_1,763210011#1_0,-936564017#3_1,DEFAULT_VEHTYPE,218.0,2265.37,45.0,0.0,78.46,219.0,2265.37,45.0,0.0,75.86,139.733825,35.853265,139.733872,35.842571
t_20211017_192494_1,-102695241#0_1,-223489476#1_1,DEFAULT_VEHTYPE,341.0,2378.88,102.0,0.0,157.59,284.0,2378.88,36.0,0.0,104.87,139.698212,35.801073,139.719602,35.793266
t_20211024_3288617_1,-68340319#3_1,243877276#1_0,DEFAULT_VEHTYPE,313.0,2683.43,103.0,0.0,143.71,222.0,2683.43,41.0,0.0,72.99,139.722406,35.84752,139.693832,35.845174
t_20211031_3813897_1,729769744#20_1,34049070#6_1,DEFAULT_VEHTYPE,118.0,1048.39,15.0,0.0,33.98,118.0,1048.39,20.0,0.0,39.91,139.913777,35.794618,139.914024,35.799262
t_20211024_165889_1,101764553#3_1,243877276#1_0,DEFAULT_VEHTYPE,342.0,2024.79,132.0,0.0,186.94,340.0,2024.79,148.0,0.0,206.3,139.696747,35.834576,139.693832,35.845174
t_20211107_119426_1,128186295#4_1,1149389054#1_0,DEFAULT_VEHTYPE,386.0,4604.25,66.0,0.0,98.33,387.0,4604.25,66.0,0.0,100.24,139.83202,35.848091,139.86875,35.828051
t_20211114_3269363_1,802059268#9_1,1097444026#2_1,DEFAULT_VEHTYPE,179.0,1099.33,66.0,0.0,89.29,180.0,1099.33,64.0,0.0,87.74,,,139.784022,35.895269
t_20211010_1114266_3,263171347#23_1,263171347#22_1,DEFAULT_VEHTYPE,68.0,722.26,0.0,0.0,15.77,68.0,722.26,0.0,0.0,16.02,139.749604,35.843492,139.749604,35.843492
t_20211107_193329_1,-120273844#1_1,-120273887#1_1,truck,63.0,574.73,0.0,0.0,15.47,60.0,574.73,0.0,0.0,17.0,139.697652,36.007235,,
t_20211121_2008429_1,119770963_1,-119770963_1,DEFAULT_VEHTYPE,67.0,629.14,0.0,0.0,13.38,68.0,629.14,0.0,0.0,12.93,139.695901,35.899227,139.695901,35.899227
t_20211017_4638184_1,-1184579572#2_0,-53638243#2_1,DEFAULT_VEHTYPE,431.0,3182.76,171.0,0.0,240.07,433.0,3182.76,164.0,0.0,247.03,139.884834,35.846944,139.914179,35.836851
t_20211017_3056353_1,72848061#0_1,819169272#4_1,DEFAULT_VEHTYPE,352.0,3545.53,79.0,0.0,146.58,355.0,3467.54,52.0,0.0,100.06,139.913414,35.863027,139.913706,35.874443
t_20211010_1114266_2,244247240#9_0,263171347#26_1,DEFAULT_VEHTYPE,275.0,1636.87,127.0,0.0,156.42,276.0,1636.87,123.0,0.0,157.86,139.755928,35.850801,139.741549,35.846304
t_20211107_4603934_1,971263707#1_0,-128008537#1_1,DEFAULT_VEHTYPE,444.0,3406.91,160.0,0.0,223.23,451.0,3406.91,161.0,0.0,230.43,139.7348,35.811085,139.710244,35.79607
t_20211121_4224154_1,53638243#2_1,-33050698#12_1,DEFAULT_VEHTYPE,324.0,2609.95,94.0,0.0,155.16,344.0,2609.95,88.0,0.0,136.13,139.914179,35.836851,,
t_20211107_218936_1,-102695241#0_1,-223489476#1_1,truck,319.0,2376.78,72.0,0.0,130.02,302.0,2376.78,81.0,0.0,134.9,139.698212,35.801073,139.719602,35.793266
t_20211121_4382930_1,128194491_1,229626861#3_1,DEFAULT_VEHTYPE,270.0,2245.56,66.0,0.0,109.98,273.0,2245.56,56.0,0.0,105.52,,,,
t_20211003_125463_2,911624067#1_0,-120112431#8_1,truck,350.0,2522.34,113.0,0.0,193.4,348.0,2522.34,104.0,0.0,175.23,139.802407,35.792929,,
t_20211114_386683_1,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,120.0,994.35,8.0,0.0,28.53,98.0,994.35,0.0,0.0,15.36,139.719602,35.793266,139.719602,35.793266
t_20211024_733715_1,-378420713_1,-120274340#1_1,DEFAULT_VEHTYPE,88.0,1084.96,0.0,0.0,11.49,87.0,1084.96,0.0,0.0,14.12,139.71594,36.007906,139.707019,36.007754
t_20211121_2063389_4,-120273844#1_1,-120273887#1_1,truck,57.0,576.36,0.0,0.0,16.08,61.0,574.73,0.0,0.0,19.19,139.697652,36.007235,,
t_20211031_178992_1,355105943#0_0,609841415#0_0,DEFAULT_VEHTYPE,119.0,1042.45,32.0,0.0,49.16,117.0,1042.45,35.0,0.0,51.27,139.87488,35.81595,139.876678,35.806525
t_20211017_3642197_1,128194491_1,229626861#3_1,DEFAULT_VEHTYPE,234.0,2245.56,31.0,0.0,95.8,234.0,2245.56,23.0,0.0,79.94,,,,
t_20211003_183566_1,28184603#2.78_0,28184296#12_0,DEFAULT_VEHTYPE,103.0,1412.14,0.0,0.0,14.35,111.0,1325.8,0.0,0.0,13.57,139.793415,35.97143,139.792866,35.980011
t_20211010_3591093_1,651413705#1_0,120048804#0_1,DEFAULT_VEHTYPE,452.0,4961.21,81.0,0.0,129.55,449.0,4961.21,105.0,0.0,158.46,139.77812,35.991155,139.830198,35.995492
t_20211017_165732_1,127199256#1_1,243877276#1_0,DEFAULT_VEHTYPE,384.0,3463.82,61.0,0.0,131.28,381.0,3463.82,68.0,0.0,140.43,139.696524,35.825818,139.693832,35.845174
t_20211010_3806502_1,128194491_1,229626861#3_1,DEFAULT_VEHTYPE,188.0,2245.56,0.0,0.0,52.39,189.0,2245.56,1.0,0.0,53.17,,,,
t_20211010_3494174_1,102695211#0_1,177602352#3_1,DEFAULT_VEHTYPE,64.0,783.34,0.0,0.0,12.91,64.0,783.34,0.0,0.0,13.67,,,139.720521,35.801074
t_20211114_3325792_1,-120273844#1_1,120261508_1,DEFAULT_VEHTYPE,253.0,2251.66,27.0,0.0,98.06,239.0,2251.66,24.0,0.0,82.05,139.697652,36.007235,139.69421,35.990354
t_20211003_955176_1,120042225_1,120049671#0_1,DEFAULT_VEHTYPE,211.0,2570.78,0.0,0.0,19.06,197.0,2570.78,0.0,0.0,16.67,139.879533,35.984407,139.858473,35.998866
t_20211017_3836276_1,763324771#9_1,102977602#29_1,DEFAULT_VEHTYPE,180.0,1576.04,46.0,0.0,76.89,179.0,1576.04,51.0,0.0,81.82,139.72467,35.851445,139.709193,35.850966
t_20211003_856054_1,124963612#5_1,174711144#2_1,DEFAULT_VEHTYPE,191.0,2154.65,0.0,0.0,35.83,193.0,2154.65,1.0,0.0,48.14,139.696068,35.873972,,
t_20211017_3944649_1,72848061#0_1,1091810134#1_1,DEFAULT_VEHTYPE,164.0,1086.52,63.0,0.0,91.6,168.0,1086.52,58.0,0.0,83.82,139.913414,35.863027,139.914003,35.856489
t_20211017_4926533_1,175918112#0_0,902154974#0_1,DEFAULT_VEHTYPE,222.0,1637.48,70.0,0.0,96.78,224.0,1637.48,67.0,0.0,93.7,139.728788,35.892699,139.726962,35.893768
t_20211010_802132_1,1188207865#3_1,120162123#1_1,DEFAULT_VEHTYPE,327.0,2623.65,97.0,0.0,145.23,328.0,2623.65,85.0,0.0,129.89,139.742513,35.792281,139.732414,35.792314
t_20211024_3897077_1,128008502#1_1,102695241#0_1,DEFAULT_VEHTYPE,125.0,1083.25,31.0,0.0,49.19,124.0,1083.25,34.0,0.0,49.09,139.707402,35.796888,139.698212,35.801073
t_20211114_2249757_11,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,107.0,994.35,0.0,0.0,15.96,124.0,994.35,3.0,0.0,25.25,139.719602,35.793266,139.719602,35.793266
t_20211003_544730_5,-120273844#1_1,-120273887#1_1,truck,59.0,576.36,0.0,0.0,17.35,59.0,574.73,0.0,0.0,15.51,139.697652,36.007235,,
t_20211128_4285575_1,-102695241#0_1,-100827870#1_1,DEFAULT_VEHTYPE,169.0,1693.74,15.0,0.0,46.1,169.0,1693.74,12.0,0.0,41.98,139.698212,35.801073,139.696969,35.80417
t_20211003_1134664_1,56409286#3_1,120112478#2_1,DEFAULT_VEHTYPE,323.0,2669.36,82.0,0.0,149.98,329.0,2669.36,76.0,0.0,125.72,139.798361,35.792831,139.82347,35.793004
t_20211010_167851_1,-1013421828_1,1013421828_1,DEFAULT_VEHTYPE,98.0,994.35,0.0,0.0,16.75,113.0,994.35,0.0,0.0,17.0,139.719602,35.793266,139.719602,35.793266
t_20211024_3239743_1,228025601#0_1,351768792#2_1,DEFAULT_VEHTYPE,336.0,3906.67,36.0,0.0,94.3,392.0,3906.67,59.0,0.0,112.18,,,139.825241,35.822651
t_20211017_2787764_2,-113388414_1,-113387840#26_1,DEFAULT_VEHTYPE,49.0,622.36,0.0,0.0,12.11,52.0,622.36,0.0,0.0,11.24,,,,
t_20211010_3618864_1,101764677#0_1,176922026#19_1,DEFAULT_VEHTYPE,489.0,3637.09,157.0,0.0,240.37,578.0,3637.09,231.0,0.0,325.71,139.696638,35.829779,139.700495,35.854664
t_20211121_465598_1,223489476#1_1,-102695201#1_1,DEFAULT_VEHTYPE,136.0,1502.81,0.0,0.0,22.62,133.0,1502.81,0.0,0.0,29.01,139.719602,35.793266,139.708551,35.796489
t_20211114_4499795_1,-120299285#9_1,672428421#1_2,DEFAULT_VEHTYPE,407.0,4703.58,103.0,0.0,158.99,573.0,4703.58,177.0,0.0,232.93,,,139.856127,35.849859
t_20211017_4768213_1,-102695241#0_1,-223489476#1_1,DEFAULT_VEHTYPE,288.0,2378.88,57.0,0.0,107.33,276.0,2378.88,48.0,0.0,103.49,139.698212,35.801073,139.719602,35.793266
t_20211010_3604042_1,491244288_0,-967414925_1,DEFAULT_VEHTYPE,473.0,3893.38,148.0,0.0,229.94,624.0,3893.38,231.0,0.0,313.69,139.756695,35.791589,139.729281,35.796587
t_20211003_2032560_1,-997814886#2_1,-1188207865#3_1,DEFAULT_VEHTYPE,207.0,1777.29,44.0,0.0,71.64,144.0,1777.29,0.0,0.0,24.39,139.757463,35.792432,139.742513,35.792281
t_20211017_3401419_1,-102695241#0_1,-100827870#1_1,truck,160.0,1691.64,0.0,0.0,39.01,157.0,1691.64,0.0,0.0,37.84,139.698212,35.801073,139.696969,35.80417
t_20211017_112732_1,1017258317#2_1,80103864#5_1,DEFAULT_VEHTYPE,80.0,1017.59,0.0,0.0,11.93,82.0,1017.59,0.0,0.0,12.01,139.874548,35.831661,139.870659,35.826076
t_20211031_672268_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,52.0,578.46,0.0,0.0,10.57,51.0,576.83,0.0,0.0,12.46,139.697652,36.007235,,
t_20211121_3183163_1,102170267#1_1,102170527#23_0,DEFAULT_VEHTYPE,396.0,4456.84,66.0,0.0,106.9,448.0,4456.84,110.0,0.0,153.33,139.802164,35.797507,139.791192,35.83371
t_20211114_614538_26,651365134#0_0,359839959#2_0,DEFAULT_VEHTYPE,252.0,3447.95,5.0,0.0,39.82,234.0,3447.95,5.0,0.0,41.56,139.824994,35.994505,139.824994,35.994505
t_20211010_2068004_1,33050698#12_1,686779987#0_1,DEFAULT_VEHTYPE,251.0,2316.35,40.0,0.0,80.58,249.0,2316.35,48.0,0.0,86.55,,,139.914031,35.838254
t_20211107_419051_1,1259361400#1_1,1259361400#0_1,truck,221.0,2174.44,39.0,0.0,83.02,228.0,2174.44,40.0,0.0,84.61,139.896694,35.886219,139.896694,35.886219
t_20211003_3850558_2,-120955715_1,-120956713#0_1,DEFAULT_VEHTYPE,77.0,841.48,0.0,0.0,14.77,83.0,841.48,0.0,0.0,9.92,139.908149,36.008692,139.906718,36.009461
t_20211024_3785333_1,1019666874#3_1,-1188207865#3_1,DEFAULT_VEHTYPE,175.0,1238.71,53.0,0.0,81.97,218.0,1287.18,82.0,0.0,122.48,139.752097,35.792304,139.742513,35.792281
t_20211107_2749407_2,-101187781#3_1,-100827870#1_1,DEFAULT_VEHTYPE,167.0,1279.97,24.0,0.0,52.28,168.0,1279.97,32.0,0.0,62.64,139.696799,35.814296,139.696969,35.80417
t_20211114_99808_1,-156953315#3_1,156953315#3_1,DEFAULT_VEHTYPE,65.0,623.92,2.0,0.0,18.65,64.0,623.92,0.0,0.0,14.21,139.76768,36.00834,139.76768,36.00834
t_20211121_4353032_1,-911617034#3_1,890907501#0_1,DEFAULT_VEHTYPE,306.0,2432.63,84.0,0.0,140.63,425.0,2432.63,114.0,0.0,174.64,139.811855,35.80092,139.791191,35.794159
t_20211107_3099247_3,102695201#0_1,-223489476#1_1,DEFAULT_VEHTYPE,145.0,1609.2,6.0,0.0,32.6,169.0,1609.2,13.0,0.0,44.5,139.707391,35.79686,139.719602,35.793266
t_20211121_4387417_1,-58473437#28_1,58473437#28_1,DEFAULT_VEHTYPE,115.0,649.81,44.0,0.0,69.68,115.0,649.81,44.0,0.0,68.51,139.720133,36.007946,139.720133,36.007946
